# Source: https://openaq.org/#/countries/IN?_k=lp8nnq
# EPA AirNow DOS
# http://airnow.gov/index.cfm?action=airnow.global_summary
location,parameter,utc,year,month,day,hour,value,unit,duration,qcname
US Diplomatic Post: New Delhi,pm25,11/17/2016 17:30:00,2016,11,17,17,198.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/17/2016 18:30:00,2016,11,17,18,214.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/17/2016 19:30:00,2016,11,17,19,216.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/17/2016 20:30:00,2016,11,17,20,222.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/17/2016 21:30:00,2016,11,17,21,233.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/17/2016 22:30:00,2016,11,17,22,254.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/17/2016 23:30:00,2016,11,17,23,244.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 0:30:00,2016,11,18,0,230.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 1:30:00,2016,11,18,1,225.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 2:30:00,2016,11,18,2,231.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 3:30:00,2016,11,18,3,234.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 4:30:00,2016,11,18,4,234.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 5:30:00,2016,11,18,5,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 6:30:00,2016,11,18,6,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 7:30:00,2016,11,18,7,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 8:30:00,2016,11,18,8,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 9:30:00,2016,11,18,9,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 10:30:00,2016,11,18,10,89.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 11:30:00,2016,11,18,11,102.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 12:30:00,2016,11,18,12,111.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 13:30:00,2016,11,18,13,126.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 14:30:00,2016,11,18,14,146.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 15:30:00,2016,11,18,15,181.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 16:30:00,2016,11,18,16,207.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 17:30:00,2016,11,18,17,225.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 18:30:00,2016,11,18,18,243.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 19:30:00,2016,11,18,19,272.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 20:30:00,2016,11,18,20,290.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 21:30:00,2016,11,18,21,317.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 22:30:00,2016,11,18,22,326.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/18/2016 23:30:00,2016,11,18,23,309.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 0:30:00,2016,11,19,0,257.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 1:30:00,2016,11,19,1,219.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 2:30:00,2016,11,19,2,194.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 3:30:00,2016,11,19,3,185.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 4:30:00,2016,11,19,4,183.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 5:30:00,2016,11,19,5,179,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 6:30:00,2016,11,19,6,165,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 7:30:00,2016,11,19,7,147.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 8:30:00,2016,11,19,8,127.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 9:30:00,2016,11,19,9,118.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 10:30:00,2016,11,19,10,113.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 11:30:00,2016,11,19,11,111.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 12:30:00,2016,11,19,12,122.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 13:30:00,2016,11,19,13,128.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 14:30:00,2016,11,19,14,180.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 15:30:00,2016,11,19,15,188.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 16:30:00,2016,11,19,16,196.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 17:30:00,2016,11,19,17,200.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 18:30:00,2016,11,19,18,212.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 19:30:00,2016,11,19,19,236.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 20:30:00,2016,11,19,20,250.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 21:30:00,2016,11,19,21,257.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 22:30:00,2016,11,19,22,262.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/19/2016 23:30:00,2016,11,19,23,267.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 0:30:00,2016,11,20,0,269.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 1:30:00,2016,11,20,1,265.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 2:30:00,2016,11,20,2,277.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 3:30:00,2016,11,20,3,290,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 4:30:00,2016,11,20,4,271.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 5:30:00,2016,11,20,5,250,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 6:30:00,2016,11,20,6,194.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 7:30:00,2016,11,20,7,171.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 8:30:00,2016,11,20,8,166.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 9:30:00,2016,11,20,9,149.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 10:30:00,2016,11,20,10,141.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 11:30:00,2016,11,20,11,136.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 12:30:00,2016,11,20,12,140.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 13:30:00,2016,11,20,13,155.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 14:30:00,2016,11,20,14,166.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 15:30:00,2016,11,20,15,169.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 16:30:00,2016,11,20,16,180.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 17:30:00,2016,11,20,17,186.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 18:30:00,2016,11,20,18,204.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 19:30:00,2016,11,20,19,232.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 20:30:00,2016,11,20,20,249.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 21:30:00,2016,11,20,21,262.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 22:30:00,2016,11,20,22,267.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/20/2016 23:30:00,2016,11,20,23,272.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 0:30:00,2016,11,21,0,272.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 1:30:00,2016,11,21,1,322.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 2:30:00,2016,11,21,2,318.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 3:30:00,2016,11,21,3,290.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 4:30:00,2016,11,21,4,249.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 5:30:00,2016,11,21,5,212.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 6:30:00,2016,11,21,6,180.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 7:30:00,2016,11,21,7,140.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 8:30:00,2016,11,21,8,113.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 9:30:00,2016,11,21,9,95.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 10:30:00,2016,11,21,10,84.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 11:30:00,2016,11,21,11,82.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 12:30:00,2016,11,21,12,99.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 13:30:00,2016,11,21,13,113.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 14:30:00,2016,11,21,14,121.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 15:30:00,2016,11,21,15,140.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 16:30:00,2016,11,21,16,225.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 17:30:00,2016,11,21,17,213.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 18:30:00,2016,11,21,18,190.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 19:30:00,2016,11,21,19,170.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 20:30:00,2016,11,21,20,169,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 21:30:00,2016,11,21,21,172.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 22:30:00,2016,11,21,22,164.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/21/2016 23:30:00,2016,11,21,23,141.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 0:30:00,2016,11,22,0,133.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 1:30:00,2016,11,22,1,132.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 2:30:00,2016,11,22,2,130.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 3:30:00,2016,11,22,3,118.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 4:30:00,2016,11,22,4,103.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 5:30:00,2016,11,22,5,88.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 6:30:00,2016,11,22,6,82,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 7:30:00,2016,11,22,7,77.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 8:30:00,2016,11,22,8,70.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 9:30:00,2016,11,22,9,55.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 10:30:00,2016,11,22,10,49.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 11:30:00,2016,11,22,11,52.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 12:30:00,2016,11,22,12,63.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 13:30:00,2016,11,22,13,72.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 14:30:00,2016,11,22,14,89.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 15:30:00,2016,11,22,15,101.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 16:30:00,2016,11,22,16,118.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 17:30:00,2016,11,22,17,129.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 18:30:00,2016,11,22,18,138.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 19:30:00,2016,11,22,19,144.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 20:30:00,2016,11,22,20,147.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 21:30:00,2016,11,22,21,152.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 22:30:00,2016,11,22,22,152.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/22/2016 23:30:00,2016,11,22,23,143.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 0:30:00,2016,11,23,0,132.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 1:30:00,2016,11,23,1,138.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 2:30:00,2016,11,23,2,146.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 3:30:00,2016,11,23,3,151,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 4:30:00,2016,11,23,4,150.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 5:30:00,2016,11,23,5,145.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 6:30:00,2016,11,23,6,141.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 7:30:00,2016,11,23,7,137,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 8:30:00,2016,11,23,8,134.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 9:30:00,2016,11,23,9,117.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 10:30:00,2016,11,23,10,109.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 11:30:00,2016,11,23,11,104.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 12:30:00,2016,11,23,12,115.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 13:30:00,2016,11,23,13,148,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 14:30:00,2016,11,23,14,181.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 15:30:00,2016,11,23,15,182.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 16:30:00,2016,11,23,16,179.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 17:30:00,2016,11,23,17,183.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 18:30:00,2016,11,23,18,190,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 19:30:00,2016,11,23,19,204.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 20:30:00,2016,11,23,20,242.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 21:30:00,2016,11,23,21,265.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 22:30:00,2016,11,23,22,261.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/23/2016 23:30:00,2016,11,23,23,243.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 0:30:00,2016,11,24,0,227.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 1:30:00,2016,11,24,1,221.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 2:30:00,2016,11,24,2,219.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 3:30:00,2016,11,24,3,236.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 4:30:00,2016,11,24,4,239.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 5:30:00,2016,11,24,5,235.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 6:30:00,2016,11,24,6,219.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 7:30:00,2016,11,24,7,192.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 8:30:00,2016,11,24,8,147.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 9:30:00,2016,11,24,9,119.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 10:30:00,2016,11,24,10,96.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 11:30:00,2016,11,24,11,91.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 12:30:00,2016,11,24,12,96.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 13:30:00,2016,11,24,13,114.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 14:30:00,2016,11,24,14,138.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 15:30:00,2016,11,24,15,176.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 16:30:00,2016,11,24,16,191,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 17:30:00,2016,11,24,17,188.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 18:30:00,2016,11,24,18,175.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 19:30:00,2016,11,24,19,153.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 20:30:00,2016,11,24,20,135.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 21:30:00,2016,11,24,21,130.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 22:30:00,2016,11,24,22,127.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/24/2016 23:30:00,2016,11,24,23,125.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 0:30:00,2016,11,25,0,121.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 1:30:00,2016,11,25,1,124,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 2:30:00,2016,11,25,2,133.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 3:30:00,2016,11,25,3,137.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 4:30:00,2016,11,25,4,135.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 5:30:00,2016,11,25,5,129.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 6:30:00,2016,11,25,6,100.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 7:30:00,2016,11,25,7,82.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 8:30:00,2016,11,25,8,65.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 9:30:00,2016,11,25,9,56.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 10:30:00,2016,11,25,10,51.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 11:30:00,2016,11,25,11,52.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 12:30:00,2016,11,25,12,53.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 13:30:00,2016,11,25,13,59.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 14:30:00,2016,11,25,14,74.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 15:30:00,2016,11,25,15,80.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 16:30:00,2016,11,25,16,83.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 17:30:00,2016,11,25,17,88.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 18:30:00,2016,11,25,18,85.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 19:30:00,2016,11,25,19,83.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 20:30:00,2016,11,25,20,83.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 21:30:00,2016,11,25,21,80.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 22:30:00,2016,11,25,22,80.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/25/2016 23:30:00,2016,11,25,23,81.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 0:30:00,2016,11,26,0,82.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 1:30:00,2016,11,26,1,85.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 2:30:00,2016,11,26,2,87.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 3:30:00,2016,11,26,3,88.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 4:30:00,2016,11,26,4,92.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 5:30:00,2016,11,26,5,91.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 6:30:00,2016,11,26,6,85.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 7:30:00,2016,11,26,7,74,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 8:30:00,2016,11,26,8,61.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 9:30:00,2016,11,26,9,56.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 10:30:00,2016,11,26,10,51.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 11:30:00,2016,11,26,11,48.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 12:30:00,2016,11,26,12,51.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 13:30:00,2016,11,26,13,70.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 14:30:00,2016,11,26,14,90.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 15:30:00,2016,11,26,15,105.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 16:30:00,2016,11,26,16,104.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 17:30:00,2016,11,26,17,113.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 18:30:00,2016,11,26,18,122.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 19:30:00,2016,11,26,19,123,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 20:30:00,2016,11,26,20,115.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 21:30:00,2016,11,26,21,123.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 22:30:00,2016,11,26,22,124.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/26/2016 23:30:00,2016,11,26,23,118.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 0:30:00,2016,11,27,0,118.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 1:30:00,2016,11,27,1,123.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 2:30:00,2016,11,27,2,134.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 3:30:00,2016,11,27,3,140,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 4:30:00,2016,11,27,4,140.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 5:30:00,2016,11,27,5,135.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 6:30:00,2016,11,27,6,129.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 7:30:00,2016,11,27,7,114.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 8:30:00,2016,11,27,8,79.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 9:30:00,2016,11,27,9,55.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 10:30:00,2016,11,27,10,45.1,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 11:30:00,2016,11,27,11,43,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 12:30:00,2016,11,27,12,50.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 13:30:00,2016,11,27,13,64.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 14:30:00,2016,11,27,14,69.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 15:30:00,2016,11,27,15,64.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 16:30:00,2016,11,27,16,66.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 17:30:00,2016,11,27,17,64.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 18:30:00,2016,11,27,18,65.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 19:30:00,2016,11,27,19,67.9,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 20:30:00,2016,11,27,20,68.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 21:30:00,2016,11,27,21,72.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 22:30:00,2016,11,27,22,85.6,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/27/2016 23:30:00,2016,11,27,23,78.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 0:30:00,2016,11,28,0,72,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 1:30:00,2016,11,28,1,76.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 2:30:00,2016,11,28,2,83.3,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 3:30:00,2016,11,28,3,88.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 4:30:00,2016,11,28,4,91.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 5:30:00,2016,11,28,5,89.8,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 6:30:00,2016,11,28,6,91.4,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 7:30:00,2016,11,28,7,74.7,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 8:30:00,2016,11,28,8,57.5,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 9:30:00,2016,11,28,9,47.2,µg/m³,,
US Diplomatic Post: New Delhi,pm25,11/28/2016 10:30:00,2016,11,28,10,42.1,µg/m³,,
